24609,CRIMINAL TRESPASS
24610,BURGLARY
24611,WEAPONS VIOLATION
24612,THEFT
24613,PROSTITUTION
24614,ROBBERY
24615,THEFT
24616,THEFT
24617,ASSAULT
24618,BURGLARY
24619,THEFT
24620,THEFT
24621,ROBBERY
24622,BATTERY
24623,BATTERY
24624,OTHER OFFENSE
24625,BATTERY
24626,THEFT
24627,BURGLARY
24628,NARCOTICS
24629,BATTERY
24630,BURGLARY
24631,ASSAULT
24632,THEFT
24633,ROBBERY
24634,ROBBERY
24635,BATTERY
24636,NARCOTICS
24637,NARCOTICS
24638,CRIMINAL DAMAGE
24639,WEAPONS VIOLATION
24640,OTHER OFFENSE
24641,OTHER OFFENSE
24642,BATTERY
24643,ROBBERY
24644,THEFT
24645,NARCOTICS
24646,THEFT
24647,NARCOTICS
24648,CRIMINAL DAMAGE
24649,THEFT
24650,ASSAULT
24651,MOTOR VEHICLE THEFT
24652,BATTERY
24653,THEFT
24654,CRIMINAL DAMAGE
24655,OTHER OFFENSE
24656,BATTERY
24657,CRIMINAL TRESPASS
24658,WEAPONS VIOLATION
24659,BATTERY
24660,BURGLARY
24661,BATTERY
24662,CRIMINAL DAMAGE
24663,OTHER OFFENSE
24664,CRIMINAL TRESPASS
24665,INTERFERENCE WITH PUBLIC OFFICER
24666,THEFT
24667,OTHER OFFENSE
24668,ASSAULT
24669,PUBLIC PEACE VIOLATION
24670,BATTERY
24671,CRIMINAL DAMAGE
24672,BATTERY
24673,CRIM SEXUAL ASSAULT
24674,THEFT
24675,BATTERY
24676,THEFT
24677,NARCOTICS
24678,BATTERY
24679,THEFT
24680,NARCOTICS
24681,DECEPTIVE PRACTICE
24682,OTHER OFFENSE
24683,CRIMINAL DAMAGE
24684,BATTERY
24685,CRIMINAL DAMAGE
24686,BURGLARY
24687,BATTERY
24688,BURGLARY
24689,CRIMINAL DAMAGE
24690,CRIMINAL DAMAGE
24691,ROBBERY
24692,ASSAULT
24693,BATTERY
24694,MOTOR VEHICLE THEFT
24695,BATTERY
24696,BATTERY
24697,NARCOTICS
24698,THEFT
24699,ASSAULT
24700,OTHER OFFENSE
24701,BATTERY
24702,ASSAULT
24703,OTHER OFFENSE
24704,THEFT
24705,CRIMINAL DAMAGE
24706,ARSON
24707,THEFT
24708,CRIMINAL DAMAGE
24709,THEFT
24710,THEFT
24711,THEFT
24712,THEFT
24713,BURGLARY
24714,THEFT
24715,THEFT
24716,ROBBERY
24717,BURGLARY
24718,ROBBERY
24719,CRIMINAL DAMAGE
24720,BATTERY
24721,BATTERY
24722,ROBBERY
24723,NARCOTICS
24724,CRIMINAL DAMAGE
24725,THEFT
24726,THEFT
24727,OTHER OFFENSE
24728,CRIMINAL DAMAGE
24729,CRIMINAL DAMAGE
24730,CRIMINAL DAMAGE
24731,CRIMINAL DAMAGE
24732,OTHER OFFENSE
24733,THEFT
24734,OTHER OFFENSE
24735,THEFT
24736,DECEPTIVE PRACTICE
24737,BURGLARY
24738,MOTOR VEHICLE THEFT
24739,OTHER OFFENSE
24740,OTHER OFFENSE
24741,THEFT
24742,THEFT
24743,BATTERY
24744,BATTERY
24745,BATTERY
24746,BATTERY
24747,BURGLARY
24748,BATTERY
24749,BURGLARY
24750,THEFT
24751,CRIMINAL DAMAGE
24752,THEFT
24753,BURGLARY
24754,BURGLARY
24755,ROBBERY
24756,BATTERY
24757,ROBBERY
24758,BATTERY
24759,THEFT
24760,NARCOTICS
24761,CRIMINAL TRESPASS
24762,NARCOTICS
24763,BURGLARY
24764,OTHER OFFENSE
24765,OTHER OFFENSE
24766,ROBBERY
24767,ROBBERY
24768,BATTERY
24769,DECEPTIVE PRACTICE
24770,CRIMINAL DAMAGE
24771,BATTERY
24772,NARCOTICS
24773,DECEPTIVE PRACTICE
24774,BATTERY
24775,CRIMINAL DAMAGE
24776,NARCOTICS
24777,BATTERY
24778,ROBBERY
24779,BATTERY
24780,WEAPONS VIOLATION
24781,THEFT
24782,THEFT
24783,CRIMINAL DAMAGE
24784,THEFT
24785,THEFT
24786,NARCOTICS
24787,THEFT
24788,THEFT
24789,OTHER OFFENSE
24790,CRIMINAL DAMAGE
24791,BURGLARY
24792,ASSAULT
24793,CRIMINAL DAMAGE
24794,THEFT
24795,NARCOTICS
24796,CRIMINAL DAMAGE
24797,DECEPTIVE PRACTICE
24798,OFFENSE INVOLVING CHILDREN
24799,ASSAULT
24800,BURGLARY
24801,THEFT
24802,OTHER OFFENSE
24803,CRIMINAL DAMAGE
24804,BURGLARY
24805,THEFT
24806,OFFENSE INVOLVING CHILDREN
24807,THEFT
24808,DECEPTIVE PRACTICE
24809,BURGLARY
24810,BATTERY
24811,CRIMINAL TRESPASS
24812,INTERFERENCE WITH PUBLIC OFFICER
24813,THEFT
24814,THEFT
24815,THEFT
24816,CRIMINAL DAMAGE
24817,THEFT
24818,OTHER OFFENSE
24819,BATTERY
24820,DECEPTIVE PRACTICE
24821,THEFT
24822,MOTOR VEHICLE THEFT
24823,BURGLARY
24824,THEFT
24825,THEFT
24826,BURGLARY
24827,DECEPTIVE PRACTICE
24828,OTHER OFFENSE
24829,MOTOR VEHICLE THEFT
24830,BATTERY
24831,DECEPTIVE PRACTICE
24832,CRIMINAL TRESPASS
24833,THEFT
24834,MOTOR VEHICLE THEFT
24835,BATTERY
24836,THEFT
24837,THEFT
24838,NARCOTICS
24839,MOTOR VEHICLE THEFT
24840,THEFT
24841,CRIMINAL TRESPASS
24842,MOTOR VEHICLE THEFT
24843,ASSAULT
24844,OTHER OFFENSE
24845,MOTOR VEHICLE THEFT
24846,BATTERY
24847,OTHER OFFENSE
24848,ROBBERY
24849,ASSAULT
24850,OTHER OFFENSE
24851,NARCOTICS
24852,DECEPTIVE PRACTICE
24853,BATTERY
24854,THEFT
24855,ASSAULT
24856,NARCOTICS
24857,BATTERY
24858,ROBBERY
24859,ASSAULT
24860,DECEPTIVE PRACTICE
24861,ASSAULT
24862,THEFT
24863,THEFT
24864,BATTERY
24865,BATTERY
24866,BATTERY
24867,THEFT
24868,THEFT
24869,THEFT
24870,NARCOTICS
24871,DECEPTIVE PRACTICE
24872,ASSAULT
24873,ROBBERY
24874,NARCOTICS
24875,BATTERY
24876,OTHER OFFENSE
24877,DECEPTIVE PRACTICE
24878,ASSAULT
24879,ASSAULT
24880,BATTERY
24881,THEFT
24882,DECEPTIVE PRACTICE
24883,BATTERY
24884,BATTERY
24885,THEFT
24886,BATTERY
24887,NARCOTICS
24888,OTHER OFFENSE
24889,OTHER OFFENSE
24890,BATTERY
24891,BATTERY
24892,DECEPTIVE PRACTICE
24893,BURGLARY
24894,THEFT
24895,CRIMINAL TRESPASS
24896,BATTERY
24897,THEFT
24898,THEFT
24899,THEFT
24900,CRIMINAL DAMAGE
24901,BURGLARY
24902,THEFT
24903,NARCOTICS
24904,CRIMINAL DAMAGE
24905,PUBLIC PEACE VIOLATION
24906,BURGLARY
24907,THEFT
24908,OTHER OFFENSE
24909,ROBBERY
24910,CRIMINAL DAMAGE
24911,THEFT
24912,BURGLARY
24913,CRIMINAL DAMAGE
24914,BATTERY
24915,DECEPTIVE PRACTICE
24916,DECEPTIVE PRACTICE
24917,CRIMINAL DAMAGE
24918,OTHER OFFENSE
24919,THEFT
24920,NARCOTICS
24921,BURGLARY
24922,THEFT
24923,THEFT
24924,BATTERY
24925,ROBBERY
24926,THEFT
24927,DECEPTIVE PRACTICE
24928,CRIMINAL DAMAGE
24929,BATTERY
24930,THEFT
24931,ASSAULT
24932,MOTOR VEHICLE THEFT
24933,WEAPONS VIOLATION
24934,ROBBERY
24935,CRIMINAL TRESPASS
24936,THEFT
24937,THEFT
24938,THEFT
24939,BATTERY
24940,THEFT
24941,BATTERY
24942,CRIMINAL DAMAGE
24943,CRIMINAL DAMAGE
24944,ROBBERY
24945,BATTERY
24946,CRIMINAL DAMAGE
24947,DECEPTIVE PRACTICE
24948,THEFT
24949,OTHER OFFENSE
24950,OTHER OFFENSE
24951,ASSAULT
24952,PUBLIC PEACE VIOLATION
24953,BATTERY
24954,ROBBERY
24955,CRIMINAL DAMAGE
24956,OTHER OFFENSE
24957,THEFT
24958,NARCOTICS
24959,DECEPTIVE PRACTICE
24960,BATTERY
24961,ASSAULT
24962,NARCOTICS
24963,ASSAULT
24964,OFFENSE INVOLVING CHILDREN
24965,ASSAULT
24966,THEFT
24967,ASSAULT
24968,OTHER OFFENSE
24969,BATTERY
24970,CRIMINAL DAMAGE
24971,THEFT
24972,THEFT
24973,THEFT
24974,THEFT
24975,THEFT
24976,THEFT
24977,ASSAULT
24978,BURGLARY
24979,MOTOR VEHICLE THEFT
24980,NARCOTICS
24981,INTERFERENCE WITH PUBLIC OFFICER
24982,NARCOTICS
24983,THEFT
24984,CRIM SEXUAL ASSAULT
24985,OFFENSE INVOLVING CHILDREN
24986,ASSAULT
24987,THEFT
24988,THEFT
24989,THEFT
24990,DECEPTIVE PRACTICE
24991,BATTERY
24992,BURGLARY
24993,THEFT
24994,THEFT
24995,MOTOR VEHICLE THEFT
24996,DECEPTIVE PRACTICE
24997,ROBBERY
24998,DECEPTIVE PRACTICE
24999,DECEPTIVE PRACTICE
25000,ASSAULT
25001,ASSAULT
25002,NARCOTICS
25003,DECEPTIVE PRACTICE
25004,MOTOR VEHICLE THEFT
25005,THEFT
25006,DECEPTIVE PRACTICE
25007,OTHER OFFENSE
25008,ASSAULT
25009,BATTERY
25010,ASSAULT
25011,NARCOTICS
25012,DECEPTIVE PRACTICE
25013,BATTERY
25014,BATTERY
25015,ASSAULT
25016,CRIMINAL DAMAGE
25017,THEFT
25018,CRIMINAL TRESPASS
25019,ASSAULT
25020,BATTERY
25021,NARCOTICS
25022,THEFT
25023,DECEPTIVE PRACTICE
25024,THEFT
25025,THEFT
25026,BURGLARY
25027,THEFT
25028,BATTERY
25029,THEFT
25030,THEFT
25031,BATTERY
25032,ASSAULT
25033,ROBBERY
25034,KIDNAPPING
25035,BATTERY
25036,BATTERY
25037,DECEPTIVE PRACTICE
25038,CRIMINAL DAMAGE
25039,OTHER OFFENSE
25040,NARCOTICS
25041,BURGLARY
25042,BATTERY
25043,ROBBERY
25044,NARCOTICS
25045,DECEPTIVE PRACTICE
25046,BATTERY
25047,NARCOTICS
25048,NARCOTICS
25049,BURGLARY
25050,BATTERY
25051,BATTERY
25052,DECEPTIVE PRACTICE
25053,BURGLARY
25054,MOTOR VEHICLE THEFT
25055,NARCOTICS
25056,THEFT
25057,OTHER OFFENSE
25058,ASSAULT
25059,THEFT
25060,THEFT
25061,CRIMINAL DAMAGE
25062,CRIMINAL TRESPASS
25063,BURGLARY
25064,THEFT
25065,THEFT
25066,DECEPTIVE PRACTICE
25067,THEFT
25068,BATTERY
25069,BURGLARY
25070,ASSAULT
25071,BATTERY
25072,NARCOTICS
25073,OTHER OFFENSE
25074,BATTERY
25075,NARCOTICS
25076,OTHER OFFENSE
25077,OTHER OFFENSE
25078,ROBBERY
25079,ROBBERY
25080,MOTOR VEHICLE THEFT
25081,BURGLARY
25082,BATTERY
25083,BATTERY
25084,THEFT
25085,CRIMINAL DAMAGE
25086,OFFENSE INVOLVING CHILDREN
25087,THEFT
25088,CRIMINAL DAMAGE
25089,MOTOR VEHICLE THEFT
25090,CRIM SEXUAL ASSAULT
25091,MOTOR VEHICLE THEFT
25092,BURGLARY
25093,OTHER OFFENSE
25094,BATTERY
25095,BATTERY
25096,CRIMINAL TRESPASS
25097,ASSAULT
25098,MOTOR VEHICLE THEFT
25099,CRIMINAL DAMAGE
25100,CRIMINAL TRESPASS
25101,CRIMINAL DAMAGE
25102,CRIMINAL TRESPASS
25103,BATTERY
25104,BATTERY
25105,BATTERY
25106,NARCOTICS
25107,BATTERY
25108,OTHER OFFENSE
25109,OTHER OFFENSE
25110,CRIMINAL TRESPASS
25111,NARCOTICS
25112,OTHER OFFENSE
25113,THEFT
25114,ASSAULT
25115,NARCOTICS
25116,ASSAULT
25117,BATTERY
25118,NARCOTICS
25119,PUBLIC PEACE VIOLATION
25120,THEFT
25121,BURGLARY
25122,NARCOTICS
25123,OTHER OFFENSE
25124,CRIMINAL DAMAGE
25125,ASSAULT
25126,BURGLARY
25127,BATTERY
25128,OTHER OFFENSE
25129,ROBBERY
25130,THEFT
25131,THEFT
25132,CRIMINAL DAMAGE
25133,WEAPONS VIOLATION
25134,NARCOTICS
25135,NARCOTICS
25136,BATTERY
25137,MOTOR VEHICLE THEFT
25138,CRIMINAL DAMAGE
25139,THEFT
25140,CRIMINAL DAMAGE
25141,OTHER OFFENSE
25142,NARCOTICS
25143,THEFT
25144,OTHER OFFENSE
25145,BURGLARY
25146,THEFT
25147,DECEPTIVE PRACTICE
25148,OFFENSE INVOLVING CHILDREN
25149,CRIMINAL DAMAGE
25150,THEFT
25151,THEFT
25152,BATTERY
25153,DECEPTIVE PRACTICE
25154,THEFT
25155,ASSAULT
25156,BATTERY
25157,INTERFERENCE WITH PUBLIC OFFICER
25158,CRIMINAL TRESPASS
25159,BURGLARY
25160,BATTERY
25161,ASSAULT
25162,THEFT
25163,WEAPONS VIOLATION
25164,NARCOTICS
25165,ASSAULT
25166,BATTERY
25167,BATTERY
25168,BATTERY
25169,CRIMINAL DAMAGE
25170,CRIMINAL DAMAGE
25171,DECEPTIVE PRACTICE
25172,OFFENSE INVOLVING CHILDREN
25173,BATTERY
25174,DECEPTIVE PRACTICE
25175,NARCOTICS
25176,CRIMINAL DAMAGE
25177,PUBLIC PEACE VIOLATION
25178,THEFT
25179,BATTERY
25180,BATTERY
25181,BURGLARY
25182,OTHER OFFENSE
25183,BATTERY
25184,BATTERY
25185,THEFT
25186,BATTERY
25187,ASSAULT
25188,CRIMINAL DAMAGE
25189,ASSAULT
25190,NARCOTICS
25191,CRIMINAL DAMAGE
25192,BATTERY
25193,THEFT
25194,BATTERY
25195,BURGLARY
25196,ASSAULT
25197,THEFT
25198,ROBBERY
25199,NARCOTICS
25200,ASSAULT
25201,NARCOTICS
25202,CRIMINAL DAMAGE
25203,CRIMINAL DAMAGE
25204,OTHER OFFENSE
25205,THEFT
25206,CRIMINAL DAMAGE
25207,BATTERY
25208,BATTERY
25209,OTHER OFFENSE
25210,THEFT
25211,ROBBERY
25212,ASSAULT
25213,ASSAULT
25214,BATTERY
25215,ROBBERY
25216,NARCOTICS
25217,BATTERY
25218,OTHER OFFENSE
25219,BATTERY
25220,NARCOTICS
25221,BATTERY
25222,BATTERY
25223,BATTERY
25224,BATTERY
25225,CRIMINAL DAMAGE
25226,THEFT
25227,DECEPTIVE PRACTICE
25228,CRIMINAL DAMAGE
25229,NARCOTICS
25230,OTHER OFFENSE
25231,BURGLARY
25232,NARCOTICS
25233,NARCOTICS
25234,OTHER OFFENSE
25235,MOTOR VEHICLE THEFT
25236,ASSAULT
25237,BATTERY
25238,CRIMINAL DAMAGE
25239,NARCOTICS
25240,THEFT
25241,PUBLIC PEACE VIOLATION
25242,BURGLARY
25243,ASSAULT
25244,ASSAULT
25245,BATTERY
25246,BURGLARY
25247,BURGLARY
25248,OTHER OFFENSE
25249,BATTERY
25250,CRIMINAL DAMAGE
25251,CRIMINAL DAMAGE
25252,ROBBERY
25253,CRIMINAL TRESPASS
25254,ASSAULT
25255,NARCOTICS
25256,ROBBERY
25257,INTERFERENCE WITH PUBLIC OFFICER
25258,ASSAULT
25259,BATTERY
25260,BATTERY
25261,BURGLARY
25262,NARCOTICS
25263,ASSAULT
25264,PROSTITUTION
25265,CRIMINAL DAMAGE
25266,BATTERY
25267,THEFT
25268,NARCOTICS
25269,MOTOR VEHICLE THEFT
25270,BATTERY
25271,CRIMINAL TRESPASS
25272,CRIMINAL DAMAGE
25273,DECEPTIVE PRACTICE
25274,BATTERY
25275,ASSAULT
25276,BATTERY
25277,NARCOTICS
25278,ASSAULT
25279,BATTERY
25280,BATTERY
25281,NARCOTICS
25282,SEX OFFENSE
25283,PUBLIC PEACE VIOLATION
25284,NARCOTICS
25285,BATTERY
25286,BURGLARY
25287,BATTERY
25288,PROSTITUTION
25289,OTHER OFFENSE
25290,PROSTITUTION
25291,MOTOR VEHICLE THEFT
25292,PROSTITUTION
25293,PROSTITUTION
25294,THEFT
25295,BATTERY
25296,PROSTITUTION
25297,PROSTITUTION
25298,ASSAULT
25299,PROSTITUTION
25300,PROSTITUTION
25301,PROSTITUTION
25302,BATTERY
25303,CRIMINAL DAMAGE
25304,BATTERY
25305,BATTERY
25306,BATTERY
25307,THEFT
25308,BATTERY
25309,BATTERY
25310,ROBBERY
25311,CRIMINAL TRESPASS
25312,BURGLARY
25313,CRIM SEXUAL ASSAULT
25314,CRIMINAL DAMAGE
25315,BURGLARY
25316,BURGLARY
25317,ROBBERY
25318,BATTERY
25319,ROBBERY
25320,ROBBERY
25321,ASSAULT
25322,BATTERY
25323,BATTERY
25324,ROBBERY
25325,BATTERY
25326,BATTERY
25327,BATTERY
25328,CRIMINAL DAMAGE
25329,CRIMINAL DAMAGE
25330,THEFT
25331,BATTERY
25332,THEFT
25333,CRIMINAL DAMAGE
25334,ASSAULT
25335,BURGLARY
25336,CRIMINAL TRESPASS
25337,BATTERY
25338,BURGLARY
25339,BURGLARY
25340,ROBBERY
25341,THEFT
25342,BATTERY
25343,ROBBERY
25344,CRIMINAL DAMAGE
25345,BURGLARY
25346,BATTERY
25347,BURGLARY
25348,CRIMINAL DAMAGE
25349,DECEPTIVE PRACTICE
25350,THEFT
25351,ASSAULT
25352,BATTERY
25353,THEFT
25354,THEFT
25355,THEFT
25356,OTHER OFFENSE
25357,BATTERY
25358,ROBBERY
25359,BATTERY
25360,MOTOR VEHICLE THEFT
25361,DECEPTIVE PRACTICE
25362,ROBBERY
25363,CRIMINAL DAMAGE
25364,ROBBERY
25365,BATTERY
25366,OTHER OFFENSE
25367,BURGLARY
25368,THEFT
25369,DECEPTIVE PRACTICE
25370,MOTOR VEHICLE THEFT
25371,BATTERY
25372,BATTERY
25373,CRIMINAL DAMAGE
25374,WEAPONS VIOLATION
25375,DECEPTIVE PRACTICE
25376,ROBBERY
25377,THEFT
25378,THEFT
25379,MOTOR VEHICLE THEFT
25380,MOTOR VEHICLE THEFT
25381,MOTOR VEHICLE THEFT
25382,BURGLARY
25383,THEFT
25384,DECEPTIVE PRACTICE
25385,BURGLARY
25386,THEFT
25387,MOTOR VEHICLE THEFT
25388,CRIMINAL DAMAGE
25389,BATTERY
25390,BATTERY
25391,CRIMINAL DAMAGE
25392,ASSAULT
25393,ROBBERY
25394,OTHER OFFENSE
25395,CRIMINAL DAMAGE
25396,CRIMINAL DAMAGE
25397,CRIMINAL DAMAGE
25398,BATTERY
25399,THEFT
25400,THEFT
25401,THEFT
25402,BURGLARY
25403,CRIMINAL DAMAGE
25404,THEFT
25405,THEFT
25406,CRIMINAL DAMAGE
25407,THEFT
25408,MOTOR VEHICLE THEFT
25409,THEFT
25410,CRIMINAL DAMAGE
25411,BURGLARY
25412,THEFT
25413,DECEPTIVE PRACTICE
25414,DECEPTIVE PRACTICE
25415,THEFT
25416,THEFT
25417,DECEPTIVE PRACTICE
25418,MOTOR VEHICLE THEFT
25419,THEFT
25420,MOTOR VEHICLE THEFT
25421,CRIMINAL TRESPASS
25422,CRIMINAL DAMAGE
25423,MOTOR VEHICLE THEFT
25424,ROBBERY
25425,DECEPTIVE PRACTICE
25426,OTHER OFFENSE
25427,ROBBERY
25428,CRIM SEXUAL ASSAULT
25429,MOTOR VEHICLE THEFT
25430,BATTERY
25431,ROBBERY
25432,THEFT
25433,ASSAULT
25434,CRIMINAL DAMAGE
25435,BATTERY
25436,OTHER OFFENSE
25437,BATTERY
25438,CRIMINAL DAMAGE
25439,THEFT
25440,THEFT
25441,BATTERY
25442,OTHER OFFENSE
25443,ASSAULT
25444,OFFENSE INVOLVING CHILDREN
25445,CRIMINAL DAMAGE
25446,THEFT
25447,MOTOR VEHICLE THEFT
25448,BATTERY
25449,CRIMINAL DAMAGE
25450,OTHER OFFENSE
25451,DECEPTIVE PRACTICE
25452,THEFT
25453,NARCOTICS
25454,CRIMINAL DAMAGE
25455,ASSAULT
25456,DECEPTIVE PRACTICE
25457,THEFT
25458,CRIMINAL DAMAGE
25459,SEX OFFENSE
25460,BATTERY
25461,THEFT
25462,THEFT
25463,ASSAULT
25464,CRIMINAL DAMAGE
25465,CRIMINAL DAMAGE
25466,THEFT
25467,NARCOTICS
25468,OTHER OFFENSE
25469,CRIMINAL TRESPASS
25470,BURGLARY
25471,THEFT
25472,THEFT
25473,THEFT
25474,BATTERY
25475,THEFT
25476,BATTERY
25477,PUBLIC PEACE VIOLATION
25478,WEAPONS VIOLATION
25479,INTIMIDATION
25480,THEFT
25481,THEFT
25482,BATTERY
25483,BATTERY
25484,ASSAULT
25485,CRIMINAL TRESPASS
25486,OTHER OFFENSE
25487,CRIMINAL DAMAGE
25488,CRIMINAL DAMAGE
25489,BATTERY
25490,THEFT
25491,ASSAULT
25492,NARCOTICS
25493,BATTERY
25494,CRIMINAL TRESPASS
25495,THEFT
25496,ASSAULT
25497,DECEPTIVE PRACTICE
25498,ROBBERY
25499,BATTERY
25500,OTHER OFFENSE
25501,SEX OFFENSE
25502,BATTERY
25503,THEFT
25504,BATTERY
25505,THEFT
25506,CRIMINAL DAMAGE
25507,THEFT
25508,THEFT
25509,THEFT
25510,DECEPTIVE PRACTICE
25511,DECEPTIVE PRACTICE
25512,THEFT
25513,MOTOR VEHICLE THEFT
25514,THEFT
25515,THEFT
25516,OTHER OFFENSE
25517,CRIMINAL DAMAGE
25518,BATTERY
25519,DECEPTIVE PRACTICE
25520,THEFT
25521,BATTERY
25522,DECEPTIVE PRACTICE
25523,THEFT
25524,DECEPTIVE PRACTICE
25525,MOTOR VEHICLE THEFT
25526,DECEPTIVE PRACTICE
25527,DECEPTIVE PRACTICE
25528,BURGLARY
25529,BATTERY
25530,NARCOTICS
25531,DECEPTIVE PRACTICE
25532,THEFT
25533,BATTERY
25534,ASSAULT
25535,THEFT
25536,BATTERY
25537,ASSAULT
25538,BATTERY
25539,BATTERY
25540,ASSAULT
25541,ASSAULT
25542,THEFT
25543,CRIM SEXUAL ASSAULT
25544,DECEPTIVE PRACTICE
25545,OTHER OFFENSE
25546,BATTERY
25547,NARCOTICS
25548,BATTERY
25549,THEFT
25550,THEFT
25551,DECEPTIVE PRACTICE
25552,BATTERY
25553,BATTERY
25554,NARCOTICS
25555,OTHER OFFENSE
25556,THEFT
25557,MOTOR VEHICLE THEFT
25558,OTHER OFFENSE
25559,PUBLIC PEACE VIOLATION
25560,MOTOR VEHICLE THEFT
25561,THEFT
25562,OTHER OFFENSE
25563,ASSAULT
25564,THEFT
25565,DECEPTIVE PRACTICE
25566,MOTOR VEHICLE THEFT
25567,THEFT
25568,THEFT
25569,THEFT
25570,MOTOR VEHICLE THEFT
25571,THEFT
25572,ASSAULT
25573,OTHER OFFENSE
25574,OTHER OFFENSE
25575,NARCOTICS
25576,THEFT
25577,OTHER OFFENSE
25578,BATTERY
25579,BATTERY
25580,MOTOR VEHICLE THEFT
25581,BATTERY
25582,CRIMINAL DAMAGE
25583,BATTERY
25584,MOTOR VEHICLE THEFT
25585,CRIMINAL DAMAGE
25586,ASSAULT
25587,CRIM SEXUAL ASSAULT
25588,OTHER OFFENSE
25589,ASSAULT
25590,BATTERY
25591,ASSAULT
25592,DECEPTIVE PRACTICE
25593,BURGLARY
25594,THEFT
25595,BATTERY
25596,BURGLARY
25597,BATTERY
25598,BATTERY
25599,OTHER OFFENSE
25600,THEFT
25601,CRIMINAL TRESPASS
25602,NARCOTICS
25603,THEFT
25604,THEFT
25605,BATTERY
25606,DECEPTIVE PRACTICE
25607,DECEPTIVE PRACTICE
25608,OTHER OFFENSE
25609,NARCOTICS
25610,NARCOTICS
25611,CRIMINAL DAMAGE
25612,THEFT
25613,BATTERY
25614,CRIMINAL DAMAGE
25615,BURGLARY
25616,CRIMINAL DAMAGE
25617,BURGLARY
25618,BATTERY
25619,NARCOTICS
25620,INTERFERENCE WITH PUBLIC OFFICER
25621,BATTERY
25622,CRIMINAL DAMAGE
25623,THEFT
25624,THEFT
25625,OTHER OFFENSE
25626,NARCOTICS
25627,BATTERY
25628,DECEPTIVE PRACTICE
25629,THEFT
25630,OTHER OFFENSE
25631,BURGLARY
25632,BATTERY
25633,BURGLARY
25634,BATTERY
25635,NARCOTICS
25636,THEFT
25637,DECEPTIVE PRACTICE
25638,CRIMINAL DAMAGE
25639,BATTERY
25640,OFFENSE INVOLVING CHILDREN
25641,THEFT
25642,BATTERY
25643,MOTOR VEHICLE THEFT
25644,CRIMINAL DAMAGE
25645,THEFT
25646,MOTOR VEHICLE THEFT
25647,THEFT
25648,NARCOTICS
25649,MOTOR VEHICLE THEFT
25650,BATTERY
25651,NARCOTICS
25652,NARCOTICS
25653,THEFT
25654,DECEPTIVE PRACTICE
25655,CRIMINAL TRESPASS
25656,NARCOTICS
25657,BATTERY
25658,THEFT
25659,THEFT
25660,THEFT
25661,OTHER OFFENSE
25662,BATTERY
25663,ASSAULT
25664,BURGLARY
25665,NARCOTICS
25666,THEFT
25667,DECEPTIVE PRACTICE
25668,OTHER OFFENSE
25669,NARCOTICS
25670,OTHER OFFENSE
25671,NARCOTICS
25672,CRIMINAL DAMAGE
25673,CRIMINAL DAMAGE
25674,OTHER OFFENSE
25675,BURGLARY
25676,NARCOTICS
25677,THEFT
25678,THEFT
25679,THEFT
25680,THEFT
25681,MOTOR VEHICLE THEFT
25682,ROBBERY
25683,DECEPTIVE PRACTICE
25684,MOTOR VEHICLE THEFT
25685,NARCOTICS
25686,THEFT
25687,THEFT
25688,ROBBERY
25689,THEFT
25690,THEFT
25691,THEFT
25692,BATTERY
25693,BATTERY
25694,NARCOTICS
25695,CRIMINAL DAMAGE
25696,ROBBERY
25697,MOTOR VEHICLE THEFT
25698,ROBBERY
25699,THEFT
25700,THEFT
25701,BATTERY
25702,DECEPTIVE PRACTICE
25703,THEFT
25704,BATTERY
25705,BATTERY
25706,OTHER OFFENSE
25707,BATTERY
25708,NARCOTICS
25709,BATTERY
25710,BATTERY
25711,NARCOTICS
25712,ASSAULT
25713,CRIM SEXUAL ASSAULT
25714,NARCOTICS
25715,THEFT
25716,CRIMINAL DAMAGE
25717,OTHER OFFENSE
25718,CRIMINAL DAMAGE
25719,BURGLARY
25720,THEFT
25721,CRIMINAL DAMAGE
25722,NARCOTICS
25723,BATTERY
25724,BATTERY
25725,BATTERY
25726,THEFT
25727,CRIMINAL DAMAGE
25728,THEFT
25729,DECEPTIVE PRACTICE
25730,THEFT
25731,BATTERY
25732,MOTOR VEHICLE THEFT
25733,ASSAULT
25734,BATTERY
25735,CRIMINAL DAMAGE
25736,BATTERY
25737,BATTERY
25738,BATTERY
25739,THEFT
25740,ASSAULT
25741,DECEPTIVE PRACTICE
25742,BATTERY
25743,BATTERY
25744,THEFT
25745,ASSAULT
25746,ASSAULT
25747,CRIMINAL DAMAGE
25748,BATTERY
25749,ASSAULT
25750,DECEPTIVE PRACTICE
25751,THEFT
25752,CRIMINAL DAMAGE
25753,THEFT
25754,BATTERY
25755,THEFT
25756,ASSAULT
25757,NARCOTICS
25758,BATTERY
25759,ASSAULT
25760,CRIMINAL DAMAGE
25761,NARCOTICS
25762,OTHER OFFENSE
25763,THEFT
25764,THEFT
25765,BATTERY
25766,DECEPTIVE PRACTICE
25767,WEAPONS VIOLATION
25768,THEFT
25769,BATTERY
25770,BATTERY
25771,THEFT
25772,MOTOR VEHICLE THEFT
25773,THEFT
25774,OTHER OFFENSE
25775,BATTERY
25776,MOTOR VEHICLE THEFT
25777,MOTOR VEHICLE THEFT
25778,NARCOTICS
25779,THEFT
25780,BURGLARY
25781,NARCOTICS
25782,CRIMINAL DAMAGE
25783,CRIMINAL DAMAGE
